"5","what  does the four colours used to write ""Google"" represent?","","It has no specific meaning and is chosen just like the name"
"1","Question to Muslim?","Hi, I am like to understand this 2 things:\n(I am a freethinker)\n\n1. As I my knowladge Muhammad cannot read and write(Sorry If I am wrong). So who actually write A-Quran and how long after his death.The fact that Muhammad cannot read and write, what actually this mean to Muslim.How Muslim really sure Al-Quran is correct.\n\n2. Why Non Muslim cannot enter muslim holy site (Macca as example). What actually this mean??","1. Mouhammad used to tell his companions every piece of Quran that he recieves and they used to write it. It was not compiled into one book until after his death though. After he Died, The rulers made sure when they compiled the Quran that every verse they got through a trustworthie person and he had to have 2 witnesses that heard the Prophet say that verse.\n\nThe significance of Mouhammad not being able to read or write, means that he couldnt have been able to come up with such PERFECT words. That proved to everyone that these words where Alla's words\n\n2. Non muslims CAN enter mosques. I am not sure about Mecca though because it is the House of Allah, anyone who enters it, must be a believer"
"10","What Penal Law Codes were broken by The Beltway Sniper Attack suspects?","","In Virginia, the indictment against John Allen Muhammad cited Virginia Code Section 18.2-31(8) (premeditated murder), 18.2-31(13) and 18.2-46.4 (premeditated murder during the comission of an act of terrorism), 18.2-22 and 18.2-32 (conspiracy to committ murder), and 18.2-53.1 (using or showing a firearm in a threatening manner). Malvo was charged with the same violations. They violated similar statutes in several other states as well, but there are really too many to be able to put them all here. Search for Malvo in the second source below to see all of the indictments."
"7","What is your modus operandi?","","Modus operandi (often used in the abbreviated form MO) is a Latin phrase, approximately translatable as ""mode of operation."" It is used in police work to describe a criminal's characteristic patterns and style of work. The term is also commonly used in the United States of America in a non-criminal sense to describe someone's habits."
"7","why don't we understand girls?","","Its because we're dumb, and we're dumb because we don't understand crazy people. ^.^  Mostly, its better to not try and understand them.  Like why they say no when they really mean yes, or why they ask stupid questions that they don't want answered in the first place.  Just go with the flow!"
"7","What is the tallest structure in the world?","","Mars Tension-leg Platform -Gulf of Mexico  1432m(4700ft)\n\nBurj Dubai     --UAE --- 800 m (est.) (2,624 ft)\n\nKVLY-TV mast  ---USA ---629 m (2,063 ft)"
"3","what is sterile diluent?","what is it used for","Unusual skin reaction to sterile diluent in tuberculin test.\n\nWolk BM.\n\nhttp://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=5567977&dopt=Abstract"
"5","Is orkut something like Yahoo 360 ?","","Not really.  Orkut is a straightforward social networking application, while Yahoo 360 enables you to share information with your contacts."
"2","Did it ever snow in Los Angeles during the last 20 years?","","The mountains in the Los Angeles area get snow every year. I'm pretty sure that there hasn't been snow in the city or county proper. Frost, but not snow.  There could be some higher elevation areas in LA county that I'm not aware of...anyone?"
"4","I am a Health and PE teacher.  Can anyone tell where I can purchase fitness task cards?","","why would you not of picked that as your best answer? Its been 3 dang months? \n\nIn comes Joe Nathan in the 9th...... He's got a one run lead. He's trying to close this one out!!!!!!!"
"9","How can I get back together with my ex-wife?","Our split up was due to a really bad situation. No adultery involved. However the tust was shattered!","Not knowing the details, it is tough to answer, but there are various types of women out there, and for some, trust is everything. If you did enough to make her leave you, it must have been pretty bad. I would assume (since I don't know the circumstances) that either there have always been trust issues, or that your infidelity (of whichever type) was long standing and ongoing, and so she felt betrayed. In both cases, I don't know if there is anything you could do. If she left because of pure emotional reaction, you might have a chance, but if it was an intellectual decision, it is not likely to work. Emotion can be reasoned with - an overreaction can be dealt with, but logic is usually rock solid.  You could offer therapy for you both, however if you are already 'divorced', it seems a little too final to try that. Apologies alone won't really get you anywhere. Not much of an answer, but without any details, it's the best I've got. My main advice though is to know when to give up. Some battles can't be won. At some point, you might have to just count your losses, consider this an expensive learning experience, and don't make the same mistake next time."
"9","what is love?","","HOW MANY TIMES AND HOW MANY PEOPLE WILL ASK THIS QUESTION?!"
"2","How many lungs does a snake have?","","Snakes have a reduced or absent left lung; the right lung is long and extends along much of its trunk; it looks like a pink elastic and many-celled pantyhose.\n\nBoas and pythons usually have two functional lungs."
"3","how long does nicotine stay in your system?","","Within 20 minutes of last cigarette: Blood pressure drops to normal Pulse drops to normal rate Body temperature of hands and feet increase to normal \n\nWithin 8 hours: Carbon dioxide level in blood drops to normal Oxygen level in blood increases to normal \n\nWithin 24 hours: Chance of heart attack decreases \n\nWithin 48 hours: Nerve endings start to regrow Ability to smell and taste enhances \n\nWithin 48 - 72 hours: Nicotine leaves the body \n\nWithin 72 hours: Bronchial tubes relax, making breathing easier Lung capacity increases \n\nWithin 2 weeks to 3 months: Circulation improves Walking becomes easier Lung function increases up to 30% \n\nWithin 1 to 9 months: Coughing, sinus congestion, fatigue and shortness of breath decrease Cilia regrow in lungs, increasing ability to handle mucus, clean the lungs and reduce infection Body's overall energy level increases \n\nWithin 5 years: Lung cancer death rate for average smoker (one pack a day) decreases from 137 per 100,000 people to 72 per 100,000 (after 10 years, rate drops to 12 deaths per 100,000 - or almost the rate of a non-smoker) \n\nWithin 10 years: Pre-cancerous cells are replaced Other cancers, such as those of the mouth, larynx, esophagus, bladder, kidney and pancreas decrease (there are 30 chemicals in tobacco smoke that cause cancer) \n\nALL BENEFITS ARE LOST WHEN YOU SMOKE JUST 1 CIGARETRE A DAY!"
"7","what is the meaning of life?","","to work your ass off and get screwed by everyone in lfe"
"5","Why is my e-mail sign on password never remembered?","","If you are using Yahoo Mail, then be sure that you are checking the box when you login for it to remember your user name and password.  This will store your login information as a cookie so that you don't have to keep entering it over and over.  However, after a certain time frame it will automatically require you to verify your password again as a security precaution.  You can change the amount of time that passes before it prompts for your password again by changing your settings.  Also, if you delete your cookies then the next time you go to check your email you will have to manually enter your password."
"2","Formal Charge vs. Resonance Structures?","Do we first stabalize all formal charges (and make them equal to charge on atom and minimize their spread) and then construct resonance structures based off the ones with minimized formal charge.\n\nOr do we construct resonance structures without any heed to formal charges and then pick the best ones taking formal charge into account.\n\nI am studying for a final and I would like to know how to answer a question like ""Draw the Lewis dot structure and resonance structures- if applicable""","You always want to place the formal charges in the places they will spend the most time--hence, the formal charges are what you'd draw up first, based generally on the electronegativity and stability of the place.  The resonance structures are just to give you an idea as to where the electrons might wander over to.\n\nTechnically, all the Lewis structures are just to help you understand the charges.  In reality, the elecetrons are constantly moving about, with their locations only localized by a probabilistic model.  The formal charges are indicative of the highest probability that a given electron will be found, while the resonance structures are the less probable locations to find the electron."
"10","How do I get a job as a secret agent?","I'm really wanting to get into the field of espionage or private investigating. Please help me with any information at all. Thank you for your help.","Go to college, learn a foreign language or two, stay out of trouble, and do not lie on your application... they will do multiple background checks on you and find out everything about you."
"8","who is madonna?","","are you serious?"
"10","what do you people think of the death penalty?","we're the only country that has the death penalty and i want to see what fellow americans think about that.","Correction, more than a hundred countries still have death penalties, some still using firing squads, public hangings, stoning and three still chop off the victim's heads.\nFor Christians the problem is one of bending ""Thou shall not kill.""  For others it may or may not be a moral issue.\nPersonally, I do not see any moral action in killing a human to punish him or her for killing another."
"7","who is jonathan swqi?","","Well, if jonathan swqi is an individual recognised by more than his friends and family AND can be looked up on the Internet, you spelled his name wrong. Anywho, time to put this question to rest. VOTE TIME!!!"
"3","Will someone PLEASE lay out the symptoms of phenytoin poisoning in layman's terms?","","Symptoms:\n\n    * Body as a whole\n          o Unsteadiness\n          o Swollen gums\n          o Fever\n          o Tremor\n          o Convulsions (occasionally)\n          o Rigidity\n\n    * Eyes, ears, nose, and throat\n          o Nystagmus (side-to-side eye movement)\n\n    * Heart and cardiovascular\n          o Low blood pressure\n\n    * Nervous system\n          o Sleepiness\n          o Confusion\n          o Slurred speech\n          o Dizziness\n          o Coma"
"7","placement of return and refund policies in calif. retailers?","couldn't see at store and had a hard time exchanging","Usually they are by the register or printed on the receipt if you cant see them ask for a manager. Ask for a wriiten copy!"
"9","How unatractive does a person become when you find out they are a 23 year old virgin?","","what you have to ask is how unattractive is it to have to worry about disease. protecting your heart and your body from all the crap that can happen is a worth while thing. nothing wrong with not just doing it to do it."
"6","who was the greatest heisman trophy winner of all time?","","Barry Sanders.  Hands-down.  He ran for 2,850 yards and scored 44 times in his Heisman year. By himself, he  would've finished seventh among all teams in rushing in 2005."
"6","choose one - football or cricket ?why?","hiiiiiiiiiiiiii","CRICKET CAUSE IT'S MUCH MORE FUN AND THE GAME IS REALLY INTERESTING"
"5","im looking for a real computer for my five year old sixth bday i would like a childs theme anybody know any?","","There are not a lot of PC's geared towards Kids. Disney came out with the Dream Desk PC last year but it is no longer being sold. \n\nHowever there is a company out there making  specialized computers for children that have special cases, keyboard and mouses with kid's themes.  Check out the link to Kid-Computers below."
"7","is my creditt score goes down if i close all my store credit card and keep only the bank card?","","it depends. From what I know, a store credit card is considered the same as a bank card (for your credit history). At any point it is good to have around 2-3 such cards open. any more or less, and you risk being considered as not such a good credit risk"
"7","what are your hobbies?","","MY HOBBIES?\nI COLLECT  PAPPER MONEY & COIN'S \nI COLLECT CRISTAL FIGURINES.\nI COLLECT VERY OLD KEY'S.\nI COLLECT DVD MOVIES.\nI RE-MIX  MY OWN MUSIC.\nI COLLECT BASKETBALL CARD'S\nI MOTOR BIKE\nI DRAW\nI COLLECT ERROR STAMPS\nI DO JUST ABOUT ANYTHING TO DO WITH WATER\nI COLLECT LITTLE BIG HEAD DOGS (stuffed animals)\nI COLLECT SHRUNKEN HEAD'S-( NOT!)\n(((((((((((((( THANK'S FOR ASKING ))))))))))))))))))"
"9","What some good questions to ask your gurlfriend on the phone?","","Lets resolve this overdue question by bringing it to  a vote."
"8","What does A&R stand for in the music industry and what are their responsibilities?","What does A&R stand for in the music industry and what are their responsibilities?","Artist and repertoire (A&R for short) is a music industry term that refers to the division of a record label that is responsible for scouting and developing talent. The A&R department is the link between the recording artist/act and the record label, and is often required to handle contractual negotiations, find songwriters and record producers for the act, and schedule recording sessions.\n\nOne of the A&R department's main jobs is sorting through the plethora of demo tapes sent by hopeful musicians to the label. A&R departments typically only accept solicited demos, or ones from business contacts that they are familiar with.\n\nIn some more artistic record labels, creativity is encouraged and songwriting and record producing is done by the artists.\n\nExamples of A&R people include\n\n    * Simon Cowell\n    * Ian Dickson\n    * Mark Holden\n    * Chuck Paugh\n    * Frankie Vega\n    * Ben Watt\n    * Brad Delson"
"1","What state or country are you answering from?  Just wondering how global we are here.....?","","New England, beautiful state of Maine USA: )"
"6","Which country is the more times FIFA world cup champion? And How many times this country won it?","","brazil: 5times"
"9","Men: How should a woman seduce you?","Oh com'on give us details :)\n\nYour personal experience of turn-ons and turn-offs","I love it when a girl softly touches the back of my head ""not the lower one"" or if she just runs her hands up and down my neck."
"8","Harry potter a kids' story why adults watch it leave it for kids ?","","Who cares what age group it was originally intended for. If the story speaks to you or is just plain entertaining, the movie did it's job no matter how old the viewer is. Don't children watch movies aimed for older people? My cousin's son, who is four, loves ""Godzilla"". My favorite movie when I was a child was ""Dirty Dancing"".\nAnd what about the classic children films, ""Willy Wonka and the Chocolate Factory"", ""Wizard of Oz"", or any Disney film.  I would hate to give up all those childhood movies just because I've grown up.\nHarry Potter has an apeal that reaches all ages.  The books are incredible, some of the best I've read.  Why would I deprive myself of enjoying the movies?"
"8","movie based on 3 brothers in prison & is a type of western where 1 brother is a butcher?","the warden of the prison also helps them escape to do jobs for them","It is the hard word\n\nFirst-time director Scott Roberts gets it pretty right with this inyaface Aussie crime caper about three brothers who are just too good.at what they love best: robbing banks.\n\nGuy Pearce leads the Twentyman brothers as sort of mastermind Dale. He’s in jail and Rachel Griffiths is his unlikely moll wife who seems to be in bed with conniving lawyer Frank (Robert Taylor). \n\nThe scam is simple. The boys get snuck out of jail to pull their heists and everyone from the cops to the prison governor are cut in. Until Frankie decides he wants it all, including the lady- and there’ll be no witnesses.\n\nIt’s funny, black and rather surreal. Naturalism buffs will not adore this as much as looser-limbed viewers. But it’s helter-skelter action and remarkably little violence. Strong language though as you’d expect from a writer whose other film was the batty Denis Hopper vehicle The American Way in 1987.\n\nOne lovely touch totally misunderstood by almost every critic so far is the family argot based on butcher’s slang which the lads use to keep their personal stuff, er, personal.\nIf you could handle Chopper you will like this and ignore the spoilsport bourgeois critics of the national press when they come to savage it!"
"5","Where can I get free web hosting with Cpanel and fantastico with out any Ads or forum posting??","","Just email me and i will give you one :)\n\nI m the owner of http://www.hagioteam.com/forum Hagio-Hosting. You can get my email where to contact on the forum.\n\nRegards"
"2","It is safe to stay inside a car in a lighting storm?","","Yes. The car acts as a Faraday cage, so the current goes around the surface and does not harm the occupants."
"5","how can i totally filter my yahoo email?","","First, turn your SPAM guard on.\n\nSecond, for all the recognised emails, set their own filter. However, you only have 15 to go. To go more than that, you need to pay a little.\n\nThird, filter the rest by a common character, e.g. @ or . which would sure to appear in an email, and set a folder for it."
"7","What is the job market like for Elementary Education teachers in Washington state?","","Very competitive, there are a lot of teachers moving there from oregon and other states because Washington pays better."
"8","Tell me about your Ipod experience ?","","I Love My Ipod. It is compact, attractive, has great sound quality, and hold SO many songs."
"9","what is the best dating site?","","going to the movies were it is quiet"
"8","Is it true that Jay Z is richer than P.diddy and is it true that Jay Z and Nas are not on very good terms now?","","Jay Z and P Diddy would be equal if Jay Z wasn't KILLIN IT with Rocafella.  They both got good tracks and clothing companys but Jazzy definitely is in the lead there.  And yes, Nas and Jay Z hate eachother and it's been heated since years ago.  As Nas would say (to Jay Z) ""I rock hoes, you roc fellas"""
"3","Thoughts on Whey Protein?","I have read some about this and want to know what others think about Whey Protein.\n\nhttp://www.kahmer.com","Whey protein is one of the highest quality proteins.  Protein quality is measured based on the amino acid composition of the protein in comparison with the amino acid proportions the body needs.  Egg is generally considered to have a quality of 100%, and some lecture notes I was given for my med school biochem class put whey protein at second best at about 93%."
"8","what are some good headphones for my ipod?","that arent too expensive","The trouble with the apple headphones is they have the white cord, which is like wearing a ""I have an iPod, steal me"" sign.  Sony still makes tons of headphones, I am a big fan of their vertical, in-ear headphones, the ones with the shaped earbuds.  They are so good at blocking noise that you can have them really quiet and still hear it fine (helps save your hearing)."
"4","With college Financial AID, can i use the excess money towards rent/car payments?","","Well when I  was in college we would get our check after they  took out tution for the semster. Then they would give us a check, I would use the check to buy books first and then the rest was history! I used it for whatever. The reason you get financial aid is so that you can survive throughout the semster and pay for classes. After the classes are paid for that money should be used for books, clothes, school necesities, food, rent etc. \nI always would get my check buy books, then have a couple rent checks make out  ( cashier checks) and then use the rest for stuff I needed. Sorry my answer is so long. As always with anything check directly with your school before listening to me on yahoo! Good luck!"
"5","where can i find free good dreamweaver mx tutorials?","","Personally, I love lynda.com tutorials. They are video based, and you can access them for $25/month (access the entire library for that much, not just a single tutorial). I whole heartedly reccomend this.\n\nIf you are looking for a more solid Dreamweaver education, the Sitepoint network has excellent publications on Dreamweaver.\n\nIf your looking for the basics, and free, I would suggest Learnthat.com. It covers how to get started in DW, and general basics.\n\nOf course, the built-in guides and tutorials in dreamweaver itself are very good, I can wholeheartedly suggest those as well.\n\nGood Luck."
"2","Does temperature increase or decrease when Snow Falls?","Mind you, the question is not so obvious. And please do tell why.","Before it begins to snow, the system begins to cool the air down to ground level.  As this happens, moisture in the ground moves up into the weather system, and eventually mixes with the already cold water, ect within the cloud.  As the snow begins to fall, the temprature drops for a short period of time, and then stabilizes. \n\nThis stabilization happens so that the snow can continue to fall without turning into ice.  On average, winter snow will fall between 14 F and 30 F.  However, it is possible for snow to fall at lower tempratures, however you will see an increase in temprature to have snow fall.\n\nNot all snow falls, however, fall within that temprature range.  Area's such as alaska, greenland, siberia, ect, can have snow even when it is much much colder.  However, the general rule still applies:  snow fall equels an increase in temprature untill a stabilization point has been reached.\n\nSnow that falls within the normal range is usualy wet snow, ie it is snow that is mixed with a bit of melted snow (water vapor), thus causing it to be heavy snow.\n\nSnow that falls below the temprature range tends to be dry snow, ie, snow that has completely frozen over.\n\nDry snow can be a major problem as it doesn't allow for the stabilization to occure at a quick rate, instead, blizzards, huge snow storms, ect, can take effect before the storm system actually stabilizes.\n\nHope that made sens&#92;e"
"7","Can you give me one of Rome's lasting legascies in government, technology or culture/arts?","this is falls into history about Rome","The Republic form of government, I know that's for sure, that's when Christ came (correct me if I'm wrong) and well, Roman numerals, architecture..."
"7","What is the wind speed velocity of an UNlaiden swallow?","","what do you mean?  african or european?\n\nyou have to know these things when you are a king."
"1","why do people smoke crack?","","most people start smoking for a lot of reasons, they don't like the hassle of snorting(clogged nostrils, sore throats from clearing the nasal passages etc...) its effects are stronger and faster than snorting, or they just want a new drug"
"2","A round yellow pill with the numbers 255 on it or P7..do you know what they are?","","Try here:\nhttp://www.rxlist.com/interact.htm"
"1","Where would i search to find out about needlepoint art peices?","I am looking to find out where to gather information about a certain peice of needlepoint i was given, I have documents on the back of it and it has a name. and i want to know where in came from. was it a peice done over seas and brought to america. if it went threw all the channels of exporting etc.","Ask at the needlepoint newgroup, rec.crafts.textiles.needlework."
"6","Can Texas Tech beat Alabama in the Cotton Bowl?","","Texas Tech has one of the best offenses in the country, and a top-25 defense. Alabama has the best defense, and a top-25 offense. My vote goes to Tech...but then I'm biased."
"10","Does FDR deserve credit for ending the Depression?","","Most definitely. As the leader of the United States during arguably the most difficult time of our history, he pushed Congress to pass emergency bills and reform measures that helped improve the economic situation in the eyes of the public. Though many historians say the beginning of World War II ended the Depression, I think that if it weren't for FDR's leadership, American morale would have fell too far to possibly recover economically."
"6","What is ""offside"" exactly?","","An offside usually occurs when an offensive player is closer to the goal than the last defensive player when the pass is initiated.\n\nIn simpler terms:\nWhen a pass is made, an attacking player is nearer to the goal than any defensive player except the goalie :)"
"7","Which is the best Financial book?","Im looking for a book to learn more about finances as a subject.","i quite like ""INVESTMENTS"", by Bodie, Kane and Marcus and published by Irwin McGraw-Hill."
"5","when changing internet prozider how do i format my e-mail address out of old prozider?","","Tell who new and old is and then answer is easier.\nIf you are transferring away from a free email provider, you can upgrade to include forwarding. Then retain old and begin using new."
"2","Do bears have tits?  If so where are they located?","","They are mammals, so yes, they do.\n\nFor photo see this site:\nhttp://images.google.com/imgres?imgurl=http://www.mun.ca/biology/scarr/Thalarctos_nursing.gif&imgrefurl=http://www.mun.ca/biology/scarr/Thalarctos_nursing.htm&h=382&w=535&sz=183&tbnid=meinX0SHbdcJ:&tbnh=92&tbnw=129&hl=en&ei=h2StQ9fkFKLMigH17IWzDw&sig2=_JsnD7U96scsfnTe0GHiVQ&start=21&prev=/images%3Fq%3DBears%2Bnursing%26start%3D20%26svnum%3D10%26hl%3Den%26lr%3D%26sa%3DN\n\nFor more info Google Bears+nursing"
"9","i have and 11 inch dic which is also huge and a virgin...i wonder if it will be possible to have sex with that","","Are you asking if it's long enough to **** yourself?"
"6","USC vs. Texas, who will win?","Open forum. Who do you think will win and why?","usc too many weapons.  The usc had 4 close games and Texas never been tested since the Ohio state game.  U shut down Matt leinart, but can't shut down bush.  u can't SHUT BOTH DOWN.  Trojans by 8.  GO TROJANS #1"
"2","what makes up a fart?","","Farts are primarily caused by bacteria that reside in your lower gut. They eat undigested foods that pass into the lower gut and as a byproduct of that, methane is produced. Beans, notorious for causing farts, contain large amounts of oligosaccharides, sugars that humans cannot digest, and bacteria digest these, causing gas."
"4","doing management in iipm after 12?","","check this site for getting an idea of professional accounting\n\nhttp://www.futureaccountant.com/"
"7","how many songs did Paul McCartney cowrite with John Lennon?","","Below is a link with some info about their history writing together. They cowrote many songs together, but I was unfortunately unable to pin an exact number. Since the question is three months old, you may want to try again."
"2","what is the difference btw a random descrete variable and a random continuous variable (in statistics)?","","Random discrete variables are specific numbers.  E.g., all integers X such that 1<= X <= 6.\nX can be 1, 2, 3, 4, 5, or 6\nThe probability that X=1 is 1/6.\n\nRandom continuous variables can be any of an infinite set of numbers in a range.  E.g., all X such that  1 < X < 6\nX can be any of an infinite set of numbers between 1 and 6.\nThe probability that X is any specific number is infinitesimal."
"4","i want to know about the forces?","","Force is a push or pull that one object exerts on another. ex. when you play hand ball your hand exerts a force on the ball. The ball also exert a force on the your hand, the effect that you feel. Forces always exist in a pairs nothing exerts force without having a force exerted on it."
"5","Why does Dell customer service suck so bad?","Their customer service is the worst in the business and they don't realize it. I have bought 12 computers from them and now I'm abandoning them. If they would have changed, my mindset would be different, but they REFUSE TO CHANGE, so I will.","Just as a note to the last individual: yah, Canadians ARE so freakin nice, Dell does not outsource to Canada (has Dell-owned call centers in Canada), and many of the call centers in India are, also, not outsourced.\n\n Maybe your question could be more specific. What happened? WHY are you abandoning Dell? I work for Dell's DOC department, in a NON-OUTSOURCED Canadian call center, and I know Michael Dell cares A LOT about what his consumers think. He will often monitor calls himself or even take calls. \n\nMost large companies, espically those that outsource, have a difficult time controlling ALL of their employees and making sure they are representing the company as a concerned and understanding individual. To handle the flow of calls, so you are not waiting hours to speak to someone, requires a great deal of man-power; the more people you have between the top and the front line, the more difficult it is to ensure everyone is upholding your principles. How far did you go with your experience? Maybe you should try writing to Michael Dell to let him know your concerns. \n\nI find, at least as far as technical support, that some customers have expectations that are unrealistic. Many people think that because you bought -insert the name of any software product made by another company here- with their computer, that Dell should provide support for it. Think about it, if you buy Norton Antivirus from BestBuy, do you complain to them about Norton not working and expect them to fix it? Not likely. you contact the manufacture who is specialised in it. Many people have problems with their systems due to spyware and adware programs, but dont know they need to install anti-spyware software and do not recognise the symptoms. My question is, where you looking for free assistance with a DELL MANUFACTURED PRODUCT? \n\nI am not speaking on behalf of Dell here, but meerly my own experiences and how I look at our service. I would, at least, suggest contacting Michael Dell prior to giving up on Dell completely. I know that we DO hear feed back from him regarding both positive and negative customer experiences.\n\nPS: I have worked for other major comuter manufacturers and I must say Dell is NOT the worst in the industry, by far. The most important statistic agents are graded on here is customer experience, not call time as it is for most (forcing customers through as fast as possible to take more calls)."
"7","What is the best way to make money on the Internet?","","Hey i make money on the internet regularly. Includes blogging, survey filling and email reading. If you are interested, ill be happy to tell you in details. Just email me at chesscrazed@gmail.com and ill tell you about site that are free to join and that actually works. Just trying to help you out :)"
"3","Should sun beds be banned?","I like a tan, but I know how harmful the UV rays of the sun are. Should sun beds be banned?","It is a natural gift to humanbeings. Enjoy and let others enjoy by taking sun bath. Sun beds should not be banned."
"1","canadian slang i need answers quick people please answer this is for my sons homework?","in canadian slang what does ""beep"", bean, dix/dixie, and fin mean?  also what do you call americans, what is some ones butt called, what do they call backpacks, what do they call corn dogs, and finally what do you call french speaking canadians, english?","french speaking canadians = frogs"
"6","DURING THE 1950'S, WHO WAS THE ""YANKEES 2ND. BASEMAN?","","It was  Jerry Coleman.New York Yankees Second Baseman, RH - US Military Marine Pilot\n1950 Bowman Baseball Card #47 – Words on back of Cards\n\nBorn: San Jose Calif. On September 14 1924\n\nJerry Coleman was one of last year’s outstanding rookies. In 128 for the Champs (NY Yankees), Jerry fielded .981 to lead the league second basemen. Only 12 errors in 625 chances. Hit .275 and drove in 42 runs. Played second , short and third for the Newark Bears in ’45. Played Legion ball and semi-pro ball before turning pro in ’42. Jerry saw service as a Marine pilot… baseballhistorian.com Archives"
"2","what is the speed of darkness?","","Darkness is the absence of light, although earlier in history it was sometimes viewed as a substance in its own right. \nLooking at this definition, if we were to define what is ""speed of light"", it would be the speed at which light is leaving a point. And the speed at which light can travel through any point is the constant 'c' used to define the speed of light. \n\nThe speed of light in a vacuum is defined to be exactly 299,792,458 metres per second (or 1,079,252,848.8 km/h, which is approximately 186,282.397 miles per second, or 670,616,629.4 miles per hour).\n\nSpeed of Dark is a Book\nHere's the detail's\nThe Speed of Dark\nElizabeth Moon\nBallantine Books, $23.95, 340 pages, ISBN:03454475570"
"5","Why can I only answer a few questions each day??","","To prevent spam.  Level 1 users are presumably newer and are limited to 10 answers.  Level 2 are more trusted and can do 20.. once you get to Lev 5 you have unlimited answer capability.  This is to prevent a spammer from flooding the system with fake answers."
"7","How can I delete the parental control.  I am unable to access my email?","","How old are you? Please bring this matter to your parents. They have the password to let you access your email again, if they think you should."
"6","which country in the world has two golfers in the top five world rankings?","","That would also be South Africa.  Ernie Els and Retief Goosen."
"4","what culture we should use in TEFL ?","","Well, if you're teaching English to foreign kids here in America, you should use the American culture. But a historical perspective of the English language would also be helpful. Particularly, its origins in Latin and the Romantic languages, Anglo-Saxon, and the differences between British, American, and even Australian English."
"9","is it right or wrong for me to be mad?","my g/f spent all week with me and told me she would hang out with me friday... but on friday gose to a dance with friends....i asked her why would u tell me that u would hang out with me on friday, she respones to this by saying ...i hung out with u all week...  how should i feel about this??","Ok you need to look at the fact that she went back on her word. Now it may be true that she spent the week with you but all she had to do was call you & inform you that she was going to the dance. Talk to her. Explain that you just want her to respect you that is all. Now dont be mad, calm down. If she does it again, start looking for a replacement..."
"7","Will LookSmart stock  (LOOK) appreciate in 2006?","I am invested in the stock but am interested if anyone has insight into the company's future.","Doubt it. It is rated as one of the lowest stocks according to investors.com. LOOK is not profitable and has been dropping the last 5 yrs. \n\nIn the last 17 trading days, there has been 10 down days on higher than average volume. This shows weakness in the stock.\n\nIt would be more of a gamble to hold the stock. There are a lot of better stocks out there.\n\nI would dump and put my money in something else."
"2","How do I make a working electric motor, using materials lying around the house?","What materials should I use?\nWhat power source should I use?","i have no idea some nails and some wire?"
"7","What do bullet proof vests, fire escapes, windshield wipers, and laser printers all have in common?","","THEY  DON'T WORK ALL OF THE TIME."
"8","how does music effect your mood?","","perks me up when im down"
"2","what is biology?","","The science of life and of living organisms, including their structure, function, growth, origin, evolution, and distribution. It includes botany and zoology and all their subdivisions."
"8","Who were/are the best bebop jazz players?","I already know about the famous ones, like Parker, Coltrane, etc. But are there any less-known bebop players who are really great?","Charlie Christian is good\nDizzy Gillespie you might have already heard of\nFats Navarro was great\nBud Powell too"
"6","Why did Johnny Damon switch to the Yankees?","","The why in this question is simply more money. Not the fact of personal issues or difficulty, but money. Johnny probably won' be able to spend the money made with the Sox, yet he wants more and more. Money is more important to him than loyalty or committment. It is a shame but he reflects the same lack of value as do many other Americans. Did the Sox reduce what he agreed on when he first signed on? No. Does he want more money? Yes. Does he need it for quality of life? No. I am ashamed of him. It is sad indeed."
"5","do you suspect that the people using ""am i hot or not"" kind of sites have psychological problems?","","I think there are many reasons that people use those silly sites like that. \n\n1) Pure Boredom: They are bored one day and decide to upload a photo just to see what kind of reaction they will get. \n\n2) They KNOW they are good looking (or at least think they know) and they want the show the whole world.\n\n3) They are not sure if they are that hot or not, so they want some ego boosts. \n\n4) They feel like they are very unattractive, so they just want to confirm then go wallow in self pity when they get low scores.\n\n5) People can actually get in contact with other members so maybe they use it as a dating service. \n\n6)Their friends do it so they do too!! \n\n No, I don't think that it means the psychological problems. Although, I am sure there ARE people on that site that do...just like any other site for that matter."
"7","In the movie The money pit does Max say ""paint, dont tickle"" or ""paint, don't diddle"" talking to the painter?","This is when Max is in their house talking to the painter and he stops takes the guys cigarette and shows him how to paint.","Your answer awaits...."
"5","A problem with Volume control on my laptop with Windows XP.?","The volume control resets itself to zero! You can see the slider icon dropping down to the base level of zero volume. How do I rectify this problem? I have tried to uninstall and reinstall the software for the soundcard.","Ummm... you haven't really given enough information for me, or anyone for that matter, to answer that question. Try these 3 things, then, if they don't work I reccomend you re-post this question with some system specs\n\n1. Try the windows troubleshooter/knowledgebase it's got a pretty extensive list of windows problems\n2. Try your soundcard/computer(if its integrated) manufacturers website, they might have rports of this problem.\n3. Try Google or Yahoo searching for the details of your problem, odds are someone else has had it if your Laptop is stock. \n\nTo answer this question we would need details like, what kind of notebook, XP Pro or Home, SP 1 or 2, what kind of soundcard etc..."
"3","How many pounds of food does the average human eat in a lifetime?","","weel, lets say that one will eat about a pound and a halv a day. a year is 365 days an lets say that the average life time is 70 years, you do the math.\nif, you dont want to i can tell yo that its about 7 trucks of grosseries."
"6","cervical spine injury guidelines in sport?","","I don't know."
